Date,Product Category,Product Name,Region,Sales Rep,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Customer ID,Order ID
2024-08-03,Clothing,Shoes,Central,Bob Smith,20,486.31,0.27,7129.17,3481.68,3647.49,CUST1046,ORD87865
2023-03-12,Electronics,Headphones,North,Bob Smith,6,220.06,0.3,927.09,546.59,380.5,CUST6763,ORD94134
2024-04-19,Home,Decor,East,Carol Davis,10,872.32,0.2,6970.93,3994.01,2976.93,CUST4033,ORD69669
2023-09-13,Electronics,Camera,North,Eve Wilson,17,154.37,0.13,2281.06,1196.63,1084.43,CUST9934,ORD19735
2024-04-26,Home,Kitchen,West,Bob Smith,3,972.64,0.17,2425.5,1685.57,739.93,CUST2094,ORD64433
2023-04-06,Sports,Golf,West,Carol Davis,12,438.14,0.12,4646.64,2877.59,1769.05,CUST2699,ORD50288
2023-08-26,Sports,Tennis,Central,David Brown,20,464.19,0.16,7817.53,3967.9,3849.63,CUST3542,ORD56433
2023-05-21,Home,Appliances,South,David Brown,6,337.53,0.04,1941.14,940.64,1000.5,CUST9599,ORD33362
2024-10-26,Sports,Football,South,Eve Wilson,9,329.25,0.28,2146.8,1139.29,1007.51,CUST5812,ORD68864
2023-08-20,Home,Kitchen,North,Eve Wilson,11,923.84,0.19,8231.73,4148.72,4083.01,CUST5106,ORD34744
2023-05-04,Clothing,Shoes,North,Alice Johnson,14,113.16,0.06,1489.18,1008.44,480.74,CUST8017,ORD39539
2024-05-28,Electronics,Phone,South,David Brown,13,472.06,0.26,4514.67,2483.71,2030.96,CUST2964,ORD31463
2024-03-04,Sports,Golf,West,Eve Wilson,17,127.57,0.2,1734.86,1114.09,620.77,CUST5531,ORD71070
2023-12-16,Electronics,Laptop,East,Carol Davis,7,291.47,0.02,2002.26,834.97,1167.28,CUST3355,ORD25635
2023-01-07,Clothing,Jeans,West,David Brown,20,16.22,0.28,233.29,138.38,94.91,CUST6868,ORD31756
2024-01-12,Clothing,Jacket,South,Bob Smith,17,693.9,0.01,11713.86,6844.18,4869.68,CUST1003,ORD35508
2023-10-27,Sports,Soccer,Central,Alice Johnson,1,450.81,0.2,362.45,217.07,145.38,CUST3415,ORD99883
2023-11-02,Electronics,Headphones,East,David Brown,5,835.27,0.29,2946.02,1713.53,1232.49,CUST6518,ORD33713
2023-09-02,Sports,Basketball,East,David Brown,20,768.1,0.3,10816.26,5493.03,5323.23,CUST6239,ORD16557
2023-12-17,Sports,Football,North,Carol Davis,4,767.99,0.25,2308.29,1491.77,816.52,CUST5255,ORD65857
2024-10-08,Home,Kitchen,Central,David Brown,2,286.19,0.27,417.27,281.03,136.24,CUST9841,ORD84084
2024-12-06,Home,Garden,East,Alice Johnson,17,885.72,0.13,13156.76,8272.83,4883.93,CUST2659,ORD15124
2024-10-24,Home,Kitchen,West,David Brown,4,635.21,0.24,1928.28,1004.59,923.69,CUST2399,ORD53492
2023-07-05,Sports,Basketball,South,Bob Smith,8,874.01,0.03,6785.4,3506.83,3278.58,CUST6260,ORD83762
2023-08-21,Books,Fiction,North,David Brown,4,925.43,0.0,3684.71,1813.89,1870.81,CUST7057,ORD44577
2023-03-02,Sports,Football,Central,Alice Johnson,14,163.63,0.18,1869.03,1103.8,765.22,CUST8962,ORD41013
2023-08-06,Clothing,Jacket,Central,Eve Wilson,17,156.27,0.1,2396.77,1453.81,942.96,CUST6103,ORD76674
2024-06-18,Home,Garden,North,Carol Davis,18,264.64,0.29,3369.98,2276.33,1093.64,CUST4953,ORD11616
2024-10-12,Sports,Golf,West,David Brown,20,180.55,0.08,3336.45,2258.23,1078.22,CUST5387,ORD44650
2024-12-27,Books,Non-Fiction,West,David Brown,3,960.91,0.09,2609.47,1603.33,1006.14,CUST3204,ORD52239
2023-03-02,Clothing,Shoes,North,Eve Wilson,11,220.23,0.08,2227.94,1450.82,777.11,CUST7436,ORD14380
2024-06-11,Electronics,Camera,West,Eve Wilson,16,971.47,0.11,13839.44,9153.0,4686.43,CUST8702,ORD71645
2024-08-03,Clothing,Shoes,North,Eve Wilson,6,496.8,0.29,2129.64,886.99,1242.64,CUST8013,ORD80367
2024-07-29,Clothing,Jeans,North,Alice Johnson,6,122.92,0.28,531.99,225.6,306.38,CUST4464,ORD71943
2023-11-07,Books,Non-Fiction,South,Carol Davis,3,93.58,0.08,258.27,155.46,102.81,CUST2383,ORD95927
2023-07-30,Clothing,Jacket,East,Eve Wilson,7,396.84,0.01,2745.81,1155.85,1589.96,CUST2159,ORD36383
2024-01-17,Clothing,T-Shirt,Central,Eve Wilson,5,128.98,0.08,596.06,350.21,245.85,CUST8680,ORD40509
2023-04-03,Home,Furniture,East,Bob Smith,19,630.65,0.14,10271.81,6909.51,3362.3,CUST4385,ORD15279
2023-08-04,Books,History,South,Carol Davis,12,939.06,0.05,10652.93,7203.89,3449.04,CUST3501,ORD73445
2023-03-26,Electronics,Tablet,Central,Carol Davis,17,326.69,0.02,5445.76,2845.94,2599.82,CUST7935,ORD27023
2023-06-08,Electronics,Phone,East,Alice Johnson,9,858.95,0.18,6371.82,2782.85,3588.97,CUST8199,ORD39528
2024-11-16,Home,Garden,Central,Alice Johnson,9,34.79,0.07,292.2,167.11,125.09,CUST8329,ORD68699
2023-02-18,Sports,Golf,West,Alice Johnson,3,508.41,0.09,1381.43,961.85,419.58,CUST2388,ORD28581
2023-08-12,Books,Fiction,Central,Bob Smith,19,728.41,0.24,10469.01,5528.21,4940.8,CUST6016,ORD19767
2024-08-11,Sports,Tennis,East,Bob Smith,11,295.75,0.22,2546.94,1181.58,1365.36,CUST5022,ORD15314
2024-03-11,Clothing,Jacket,West,Carol Davis,17,714.7,0.01,11995.57,5026.89,6968.68,CUST2135,ORD59764
2024-08-04,Clothing,T-Shirt,South,Eve Wilson,9,625.86,0.2,4512.43,1898.45,2613.98,CUST3677,ORD60395
2023-12-05,Electronics,Headphones,West,Carol Davis,2,526.34,0.18,866.49,457.29,409.2,CUST5506,ORD43613
2024-12-29,Electronics,Laptop,Central,Bob Smith,3,948.0,0.07,2639.99,1182.05,1457.94,CUST1791,ORD67524
2023-04-27,Electronics,Laptop,Central,Eve Wilson,9,574.26,0.01,5107.11,3130.93,1976.19,CUST4851,ORD89389
2024-09-09,Books,Biography,West,Alice Johnson,16,385.54,0.23,4771.34,2993.34,1778.0,CUST9590,ORD45977
2024-10-10,Sports,Soccer,South,Eve Wilson,15,118.43,0.27,1294.09,724.46,569.64,CUST8300,ORD12299
2023-05-28,Books,Non-Fiction,North,Eve Wilson,19,890.3,0.04,16171.85,6678.73,9493.12,CUST6345,ORD42142
2023-09-25,Sports,Football,Central,Alice Johnson,1,496.93,0.27,360.58,163.95,196.63,CUST4678,ORD25822
2023-10-29,Books,Science,West,Alice Johnson,13,585.43,0.27,5560.47,2712.99,2847.48,CUST9618,ORD65337
2023-12-24,Sports,Golf,South,Bob Smith,15,908.53,0.11,12085.29,8285.63,3799.66,CUST9416,ORD66988
2023-07-27,Clothing,T-Shirt,West,David Brown,4,186.23,0.27,541.81,250.96,290.86,CUST5509,ORD83463
2024-06-29,Clothing,Jacket,West,Bob Smith,3,628.06,0.12,1661.51,856.52,804.99,CUST1795,ORD90300
2024-04-12,Clothing,T-Shirt,Central,Alice Johnson,16,402.58,0.22,5007.36,3212.94,1794.43,CUST5958,ORD99835
2023-08-10,Electronics,Phone,South,Alice Johnson,7,738.57,0.12,4565.3,2214.69,2350.62,CUST2178,ORD52626
2024-09-16,Sports,Tennis,East,Alice Johnson,13,132.26,0.24,1313.86,833.54,480.33,CUST8498,ORD56089
2024-03-03,Home,Garden,North,Alice Johnson,7,97.34,0.04,653.76,394.91,258.85,CUST3198,ORD75911
2023-05-29,Clothing,T-Shirt,East,Alice Johnson,2,402.1,0.18,661.76,413.84,247.92,CUST3244,ORD34162
2024-04-29,Home,Decor,North,David Brown,4,401.94,0.1,1445.7,672.55,773.14,CUST1579,ORD93851
2024-03-25,Clothing,Shoes,East,David Brown,9,678.64,0.08,5609.15,2641.18,2967.97,CUST6665,ORD77527
2023-06-18,Sports,Soccer,North,David Brown,14,453.14,0.04,6113.93,4194.12,1919.81,CUST1809,ORD12539
2024-03-18,Sports,Basketball,North,Carol Davis,17,537.97,0.17,7608.66,3614.36,3994.3,CUST8750,ORD43883
2024-11-03,Books,Science,East,David Brown,20,866.64,0.01,17226.77,7759.89,9466.88,CUST6748,ORD83560
2023-12-26,Books,History,North,Eve Wilson,11,819.96,0.19,7337.91,4789.84,2548.07,CUST8238,ORD50584
2024-08-19,Sports,Tennis,South,David Brown,2,726.35,0.14,1242.56,570.37,672.19,CUST5481,ORD85359
2023-03-30,Home,Decor,West,Carol Davis,20,751.54,0.01,14857.64,9902.45,4955.19,CUST3807,ORD68304
2023-07-07,Sports,Soccer,North,Carol Davis,14,696.92,0.12,8542.29,5586.16,2956.13,CUST1344,ORD35020
2024-01-29,Home,Appliances,East,Alice Johnson,2,865.92,0.27,1271.54,552.7,718.84,CUST6102,ORD35944
2023-03-29,Clothing,Shoes,Central,Alice Johnson,6,839.57,0.12,4407.92,1933.09,2474.83,CUST4651,ORD43363
2024-04-08,Books,Science,West,Bob Smith,13,208.59,0.12,2395.91,1466.33,929.58,CUST1275,ORD42303
2024-06-19,Sports,Soccer,South,Bob Smith,6,626.07,0.17,3117.46,2154.04,963.42,CUST2367,ORD18007
2023-12-09,Clothing,Jacket,North,Eve Wilson,3,214.57,0.25,480.73,250.43,230.3,CUST6540,ORD96810
2024-12-05,Sports,Basketball,East,Carol Davis,14,793.39,0.17,9208.03,6082.61,3125.42,CUST7346,ORD31435
2024-12-28,Books,Biography,North,Eve Wilson,20,473.62,0.06,8861.77,4696.65,4165.11,CUST8717,ORD16155
2024-08-08,Sports,Basketball,Central,David Brown,20,916.62,0.04,17577.0,8719.81,8857.19,CUST9274,ORD94573
2024-02-08,Home,Appliances,North,Carol Davis,4,459.19,0.02,1807.88,936.24,871.64,CUST2603,ORD40904
2023-02-20,Home,Garden,Central,Alice Johnson,17,706.25,0.04,11549.21,7477.55,4071.66,CUST2835,ORD58370
2023-09-22,Clothing,Hat,South,Eve Wilson,9,404.55,0.14,3139.12,1579.48,1559.64,CUST8104,ORD70386
2024-11-05,Electronics,Camera,North,David Brown,12,116.05,0.26,1027.24,413.91,613.33,CUST1731,ORD13464
2023-06-18,Electronics,Phone,West,Carol Davis,19,395.92,0.08,6953.57,4400.41,2553.16,CUST4712,ORD45140
2023-07-07,Sports,Golf,South,David Brown,13,788.29,0.16,8645.4,5808.43,2836.97,CUST7978,ORD59549
2023-03-23,Electronics,Tablet,South,Alice Johnson,4,189.26,0.03,731.07,364.38,366.7,CUST2065,ORD11202
2024-12-05,Home,Appliances,East,Bob Smith,15,48.73,0.16,610.93,410.66,200.27,CUST3686,ORD81011
2023-08-28,Home,Appliances,North,Carol Davis,5,30.15,0.26,110.98,48.73,62.25,CUST9282,ORD65228
2024-08-14,Books,Science,East,Bob Smith,5,623.6,0.3,2197.49,1285.38,912.1,CUST1860,ORD29872
2024-03-26,Home,Appliances,South,Eve Wilson,7,757.25,0.06,4992.38,2116.93,2875.44,CUST8300,ORD81161
2023-05-10,Sports,Soccer,West,Eve Wilson,19,997.68,0.01,18830.01,9411.24,9418.77,CUST7216,ORD19871
2023-07-31,Clothing,Shoes,East,Carol Davis,12,496.03,0.07,5515.94,2884.03,2631.91,CUST7019,ORD56071
2023-09-17,Home,Garden,Central,Eve Wilson,4,453.39,0.22,1418.73,941.58,477.15,CUST1537,ORD67653
2023-11-08,Sports,Basketball,West,Bob Smith,20,507.33,0.22,7920.78,3535.79,4384.98,CUST1110,ORD31710
2023-06-21,Books,Science,East,Bob Smith,20,661.7,0.22,10259.15,4476.9,5782.25,CUST8858,ORD10391
2024-04-29,Clothing,Shoes,South,Carol Davis,2,227.99,0.07,422.13,269.14,152.99,CUST2745,ORD42118
2023-09-30,Clothing,T-Shirt,South,David Brown,2,72.11,0.23,110.72,68.36,42.36,CUST2443,ORD52308
2024-10-16,Clothing,T-Shirt,South,Carol Davis,16,461.55,0.27,5424.75,2716.98,2707.77,CUST8883,ORD40846
2024-07-13,Books,Biography,West,Carol Davis,18,166.75,0.28,2168.57,1396.51,772.06,CUST4563,ORD53986
2023-01-20,Clothing,Jeans,Central,Alice Johnson,14,171.69,0.07,2247.02,1295.74,951.28,CUST4144,ORD52718
2023-01-01,Clothing,Shoes,West,Eve Wilson,4,272.65,0.29,771.91,421.32,350.59,CUST2135,ORD87204
2023-01-01,Electronics,Phone,East,Bob Smith,13,902.27,0.21,9231.41,3874.82,5356.59,CUST9340,ORD98630
2023-06-13,Books,Science,East,David Brown,12,482.16,0.21,4568.32,2001.91,2566.41,CUST2204,ORD21409
2024-10-07,Electronics,Headphones,Central,Alice Johnson,1,789.38,0.23,608.37,360.74,247.63,CUST9787,ORD13784
2023-03-07,Home,Furniture,South,Eve Wilson,5,839.25,0.16,3522.22,2213.45,1308.76,CUST7975,ORD33621
2024-02-16,Books,Non-Fiction,East,Bob Smith,18,64.19,0.2,923.97,426.38,497.59,CUST2305,ORD65858
2023-12-16,Electronics,Laptop,North,Eve Wilson,11,745.87,0.21,6456.47,3625.94,2830.54,CUST1114,ORD36672
2024-02-25,Clothing,T-Shirt,Central,Eve Wilson,16,99.53,0.03,1547.88,738.06,809.82,CUST6303,ORD70401
2024-01-26,Home,Appliances,South,Carol Davis,6,986.31,0.02,5812.43,3176.13,2636.3,CUST2576,ORD82418
2023-08-16,Clothing,T-Shirt,East,Carol Davis,11,435.18,0.3,3353.57,1936.18,1417.39,CUST9672,ORD29230
2024-02-14,Home,Furniture,Central,Bob Smith,1,530.42,0.07,491.66,215.04,276.62,CUST2918,ORD43316
2024-10-15,Books,Non-Fiction,West,David Brown,6,327.08,0.02,1927.98,1129.4,798.58,CUST3283,ORD36252
2023-01-21,Clothing,Jeans,North,Carol Davis,10,136.92,0.14,1173.04,759.32,413.72,CUST7803,ORD16455
2024-04-15,Sports,Golf,North,David Brown,19,246.02,0.2,3736.71,2418.3,1318.41,CUST9880,ORD23617
2023-09-03,Electronics,Phone,North,Bob Smith,1,719.1,0.13,627.65,431.91,195.74,CUST9574,ORD11742
2024-09-26,Home,Furniture,Central,Alice Johnson,20,49.16,0.13,857.57,490.68,366.9,CUST7696,ORD76093
2024-10-15,Home,Furniture,South,Alice Johnson,17,239.09,0.18,3343.18,1411.78,1931.4,CUST1882,ORD91749
2024-04-12,Electronics,Camera,South,David Brown,9,695.85,0.04,6009.98,3341.65,2668.34,CUST8550,ORD43018
2023-10-19,Books,History,Central,Alice Johnson,17,79.29,0.21,1071.06,537.34,533.71,CUST6080,ORD49895
2024-02-23,Home,Appliances,South,Bob Smith,1,991.87,0.18,810.7,529.86,280.84,CUST3353,ORD97888
2023-02-12,Clothing,Jeans,East,Carol Davis,10,876.94,0.03,8507.47,5587.95,2919.52,CUST1650,ORD61129
2023-05-08,Books,Science,North,Alice Johnson,3,858.0,0.16,2158.22,1186.13,972.1,CUST6296,ORD22052
2023-07-31,Clothing,Shoes,South,Alice Johnson,14,847.79,0.12,10418.97,6239.1,4179.87,CUST4875,ORD15610
2024-08-13,Sports,Basketball,West,Alice Johnson,3,693.85,0.16,1738.72,1186.3,552.42,CUST1841,ORD18199
2024-04-06,Sports,Basketball,North,David Brown,1,952.5,0.08,871.91,579.53,292.39,CUST8850,ORD14677
2023-01-25,Books,History,West,Alice Johnson,10,11.7,0.2,93.79,46.8,46.99,CUST1222,ORD53368
2023-03-09,Electronics,Camera,Central,Carol Davis,12,826.17,0.01,9855.01,4888.25,4966.76,CUST6556,ORD36530
2024-07-21,Sports,Football,West,Bob Smith,18,400.37,0.23,5516.67,2964.01,2552.67,CUST3404,ORD18796
2023-01-25,Books,Fiction,West,Eve Wilson,18,893.9,0.16,13581.12,7879.69,5701.43,CUST1339,ORD69897
2023-11-16,Books,Biography,Central,Carol Davis,5,465.14,0.24,1769.32,996.56,772.76,CUST5625,ORD11277
2023-06-18,Clothing,Hat,West,Eve Wilson,20,76.97,0.17,1280.16,583.99,696.17,CUST5858,ORD72118
2023-01-27,Books,Non-Fiction,North,Alice Johnson,19,284.27,0.13,4692.62,2239.04,2453.58,CUST9092,ORD58070
2023-09-26,Electronics,Camera,West,Eve Wilson,16,885.28,0.29,10100.59,4661.11,5439.48,CUST1500,ORD92044
2023-12-10,Clothing,Jeans,West,Eve Wilson,12,744.15,0.14,7679.27,4822.47,2856.81,CUST8525,ORD17995
2024-06-28,Home,Garden,East,Alice Johnson,12,265.74,0.21,2515.03,1389.56,1125.47,CUST2739,ORD64551
2024-04-18,Clothing,T-Shirt,West,David Brown,8,673.1,0.01,5324.11,3576.54,1747.57,CUST1340,ORD24412
2023-11-21,Sports,Football,North,Eve Wilson,15,53.52,0.03,778.07,375.68,402.39,CUST7358,ORD30135
2023-03-31,Clothing,Jacket,North,David Brown,4,231.8,0.16,774.9,406.48,368.42,CUST1507,ORD72746
2023-08-15,Books,History,East,Bob Smith,11,629.12,0.2,5562.36,3227.13,2335.23,CUST8208,ORD85346
2024-01-26,Books,History,South,David Brown,4,659.72,0.02,2591.63,1251.73,1339.9,CUST6421,ORD67563
2023-04-19,Home,Appliances,South,Bob Smith,6,326.28,0.29,1385.8,819.46,566.34,CUST7243,ORD87264
2024-04-22,Home,Garden,Central,Eve Wilson,6,133.84,0.26,596.93,383.3,213.63,CUST2778,ORD87522
2023-05-14,Sports,Soccer,North,Alice Johnson,8,292.87,0.07,2183.05,956.94,1226.11,CUST1147,ORD20172
2024-02-09,Books,Biography,South,David Brown,7,572.14,0.27,2942.92,1894.4,1048.52,CUST4939,ORD85345
2023-08-13,Home,Kitchen,North,Bob Smith,17,98.61,0.05,1594.34,932.35,662.0,CUST1656,ORD60664
2023-06-11,Books,Non-Fiction,Central,David Brown,13,271.76,0.05,3362.94,1361.4,2001.53,CUST4795,ORD87957
2024-12-23,Clothing,Shoes,West,David Brown,18,140.11,0.18,2077.55,1251.36,826.19,CUST9007,ORD34220
2023-11-20,Clothing,Jeans,Central,Carol Davis,11,391.71,0.09,3899.68,1760.23,2139.44,CUST9685,ORD60974
2024-06-04,Home,Kitchen,South,Alice Johnson,14,301.73,0.23,3257.85,1811.23,1446.62,CUST7392,ORD80687
2024-03-22,Clothing,Hat,West,Carol Davis,17,67.61,0.11,1025.28,623.47,401.81,CUST4313,ORD68757
2024-01-19,Electronics,Camera,West,David Brown,18,148.54,0.01,2646.7,1373.6,1273.09,CUST9173,ORD31392
2024-11-26,Electronics,Headphones,West,Bob Smith,12,703.01,0.2,6787.59,2750.87,4036.72,CUST1213,ORD22412
2023-03-20,Sports,Tennis,West,Carol Davis,4,726.92,0.14,2506.27,1478.94,1027.33,CUST7666,ORD28952
2024-03-08,Sports,Basketball,North,Bob Smith,20,423.39,0.11,7576.66,4616.66,2960.0,CUST8143,ORD63446
2024-08-17,Electronics,Phone,West,Eve Wilson,15,801.99,0.03,11683.93,4878.26,6805.67,CUST1563,ORD61747
2023-10-26,Electronics,Phone,West,Carol Davis,6,336.52,0.12,1780.51,878.67,901.84,CUST8597,ORD70378
2023-03-16,Clothing,Hat,East,Eve Wilson,16,362.97,0.16,4856.03,2138.27,2717.76,CUST9656,ORD27789
2023-02-25,Clothing,Hat,West,Carol Davis,11,389.86,0.15,3649.31,2505.58,1143.73,CUST6830,ORD32005
2024-06-13,Home,Decor,South,Eve Wilson,19,864.19,0.19,13307.09,6121.37,7185.72,CUST1571,ORD74513
2023-10-26,Clothing,Shoes,Central,Eve Wilson,16,871.57,0.06,13079.53,8019.28,5060.25,CUST4112,ORD96524
2023-06-10,Books,Non-Fiction,East,David Brown,7,308.05,0.24,1648.78,983.28,665.5,CUST8502,ORD97050
2023-10-21,Sports,Football,North,Eve Wilson,6,334.22,0.11,1780.2,1136.41,643.79,CUST1738,ORD39389
2024-05-16,Home,Decor,Central,Carol Davis,8,344.94,0.1,2494.02,1185.82,1308.2,CUST2329,ORD77177
2023-04-26,Sports,Soccer,North,Bob Smith,8,592.22,0.17,3915.1,1980.4,1934.7,CUST6568,ORD15177
2024-01-06,Electronics,Headphones,North,Alice Johnson,13,693.52,0.13,7880.9,3444.11,4436.78,CUST2574,ORD86446
2023-05-29,Sports,Basketball,East,Alice Johnson,3,821.6,0.25,1837.87,788.97,1048.9,CUST1433,ORD65225
2024-06-28,Sports,Golf,North,Carol Davis,14,132.62,0.08,1711.77,968.64,743.13,CUST9949,ORD44684
2024-09-17,Clothing,Hat,East,Carol Davis,18,164.56,0.05,2809.71,1802.69,1007.02,CUST8318,ORD87095
2024-12-07,Electronics,Headphones,North,Carol Davis,7,773.98,0.17,4482.66,2899.45,1583.21,CUST3321,ORD69330
2023-05-17,Home,Decor,South,Eve Wilson,17,218.7,0.3,2614.9,1104.4,1510.5,CUST3370,ORD67839
2024-06-09,Sports,Golf,South,Carol Davis,13,924.57,0.06,11336.59,5059.8,6276.79,CUST7975,ORD44506
2023-02-24,Clothing,T-Shirt,West,Bob Smith,20,736.24,0.29,10414.65,5621.41,4793.24,CUST4438,ORD71301
2024-08-14,Clothing,Shoes,Central,Bob Smith,17,496.59,0.16,7108.91,3793.64,3315.28,CUST8872,ORD46964
2023-11-13,Electronics,Tablet,Central,Carol Davis,1,117.13,0.05,110.84,68.39,42.45,CUST3014,ORD16224
2024-10-27,Sports,Football,East,Eve Wilson,19,707.89,0.12,11797.01,6635.41,5161.6,CUST2704,ORD57930
2023-07-09,Books,Science,North,David Brown,10,556.62,0.28,4014.92,2446.35,1568.57,CUST8047,ORD62619
2023-10-03,Books,Fiction,North,David Brown,18,577.57,0.19,8428.12,3651.23,4776.88,CUST5296,ORD57716
2024-09-15,Sports,Golf,Central,Bob Smith,18,179.49,0.09,2927.38,1467.94,1459.44,CUST2953,ORD28703
2024-09-11,Clothing,Jeans,East,Eve Wilson,2,154.77,0.21,244.34,157.57,86.77,CUST2410,ORD72178
2024-05-01,Sports,Soccer,North,Carol Davis,12,920.89,0.12,9755.65,6694.0,3061.66,CUST2624,ORD90925
2024-11-26,Home,Kitchen,West,Alice Johnson,11,771.99,0.27,6239.83,2793.77,3446.06,CUST7709,ORD64724
2023-05-03,Home,Furniture,East,Bob Smith,6,356.28,0.01,2119.66,1452.56,667.1,CUST5091,ORD49546
2023-02-19,Home,Garden,East,Carol Davis,11,231.61,0.15,2172.93,1431.75,741.18,CUST4003,ORD52720
2024-11-06,Sports,Soccer,North,Eve Wilson,8,715.33,0.0,5701.39,3714.72,1986.67,CUST1817,ORD66374
2024-02-17,Books,Non-Fiction,East,Eve Wilson,18,106.65,0.13,1665.29,818.91,846.39,CUST3032,ORD30919
2023-04-20,Sports,Football,East,Bob Smith,14,722.02,0.01,10046.49,6222.12,3824.37,CUST7181,ORD71112
2024-08-08,Books,History,East,Alice Johnson,4,458.09,0.05,1744.56,930.64,813.91,CUST8196,ORD66545
2023-06-14,Home,Kitchen,North,David Brown,19,740.95,0.01,13867.5,5870.39,7997.1,CUST7600,ORD93488
2024-04-12,Clothing,T-Shirt,North,Carol Davis,13,675.74,0.03,8546.25,4227.87,4318.39,CUST9704,ORD70237
2024-12-05,Sports,Tennis,West,David Brown,5,846.05,0.18,3460.35,1582.45,1877.91,CUST6419,ORD79770
2024-07-13,Electronics,Phone,South,Carol Davis,10,977.63,0.17,8146.06,5519.55,2626.51,CUST2579,ORD90269
2024-02-01,Home,Furniture,North,David Brown,8,565.65,0.11,4019.24,2610.79,1408.45,CUST3316,ORD36300
2023-03-08,Sports,Football,West,Eve Wilson,11,687.2,0.17,6254.09,3967.61,2286.49,CUST7995,ORD13985
2023-01-26,Books,Fiction,East,Alice Johnson,12,538.33,0.23,4985.27,3214.15,1771.11,CUST2378,ORD48013
2023-03-29,Sports,Tennis,North,David Brown,12,359.28,0.3,3023.94,1964.72,1059.22,CUST1257,ORD25683
2024-10-24,Books,Non-Fiction,South,Bob Smith,6,490.76,0.25,2202.3,1328.55,873.74,CUST2734,ORD19802
2024-12-21,Clothing,Shoes,West,David Brown,18,87.66,0.25,1186.21,497.71,688.5,CUST3032,ORD84645
2024-06-20,Home,Garden,East,Alice Johnson,17,908.79,0.15,13088.24,8407.03,4681.21,CUST4304,ORD94159
2023-12-18,Books,Science,East,Eve Wilson,3,26.58,0.08,73.23,38.2,35.03,CUST1522,ORD76561
2023-07-07,Sports,Soccer,Central,Eve Wilson,7,753.46,0.19,4257.32,1967.58,2289.75,CUST2015,ORD68080
2023-05-12,Books,History,East,Eve Wilson,8,174.53,0.09,1276.24,733.98,542.26,CUST4083,ORD86841
2024-10-15,Electronics,Tablet,Central,Alice Johnson,3,632.82,0.29,1350.75,756.44,594.31,CUST3110,ORD29871
2024-05-06,Books,Biography,North,Carol Davis,9,27.05,0.12,213.64,126.64,87.0,CUST3970,ORD91947
2024-02-06,Electronics,Camera,West,Eve Wilson,13,52.36,0.29,481.62,193.04,288.58,CUST9383,ORD12529
2024-09-03,Home,Kitchen,East,David Brown,12,975.62,0.1,10566.37,5420.78,5145.6,CUST6215,ORD82048
2023-03-11,Home,Decor,West,Alice Johnson,9,953.18,0.08,7855.14,4921.97,2933.16,CUST7884,ORD88740
2024-12-23,Clothing,T-Shirt,South,Carol Davis,7,552.11,0.29,2738.79,1748.75,990.04,CUST6682,ORD53994
2024-09-02,Electronics,Phone,East,Bob Smith,3,83.87,0.28,180.65,86.73,93.92,CUST8259,ORD33694
2024-04-26,Electronics,Camera,South,Bob Smith,14,502.57,0.22,5501.19,3847.33,1653.86,CUST1026,ORD79667
2023-03-15,Clothing,Jeans,East,Eve Wilson,15,847.89,0.24,9663.07,5221.93,4441.14,CUST4969,ORD55513
2024-09-16,Electronics,Tablet,North,Carol Davis,7,685.23,0.21,3774.05,2586.84,1187.22,CUST4161,ORD48504
2023-01-03,Books,Science,South,Eve Wilson,15,381.88,0.09,5225.51,2697.04,2528.47,CUST1376,ORD87631
2024-06-13,Clothing,T-Shirt,Central,Eve Wilson,16,413.78,0.19,5377.64,3274.88,2102.75,CUST2442,ORD58549
2023-11-04,Home,Decor,East,Carol Davis,7,501.44,0.21,2781.56,1353.94,1427.62,CUST2403,ORD63110
2023-03-31,Clothing,Hat,North,Bob Smith,4,817.76,0.11,2898.47,1813.48,1084.99,CUST6912,ORD98513
2023-10-30,Sports,Soccer,Central,Bob Smith,6,612.29,0.09,3354.75,1784.9,1569.86,CUST6384,ORD21068
2023-12-05,Electronics,Tablet,South,Alice Johnson,5,282.63,0.18,1155.73,531.07,624.66,CUST7675,ORD29460
2023-05-21,Clothing,T-Shirt,South,Eve Wilson,19,649.84,0.12,10812.88,5622.21,5190.67,CUST4462,ORD19332
2023-01-10,Books,History,North,Carol Davis,1,727.44,0.05,693.87,472.84,221.03,CUST2169,ORD70849
2023-10-12,Books,History,North,Eve Wilson,16,705.65,0.03,10998.1,4949.87,6048.23,CUST6460,ORD36142
2024-08-19,Sports,Soccer,West,Eve Wilson,20,536.37,0.16,9002.58,4085.06,4917.52,CUST8783,ORD67037
2024-06-09,Books,History,West,Bob Smith,7,477.69,0.02,3292.94,1563.04,1729.89,CUST8356,ORD43563
2023-07-25,Home,Kitchen,West,Carol Davis,4,311.64,0.27,905.64,622.65,283.0,CUST4295,ORD83861
2024-12-16,Electronics,Phone,North,Carol Davis,13,570.63,0.19,5999.56,3452.53,2547.03,CUST9716,ORD39288
2024-11-23,Books,Science,East,Bob Smith,15,195.5,0.09,2656.45,1821.55,834.9,CUST4821,ORD41629
